n,p,rep,rounds
8300,0.1,41,92
8300,0.1,42,103
8300,0.1,43,81
8300,0.1,44,104
8300,0.1,45,82
8300,0.1,46,97
8300,0.1,47,81
8300,0.1,48,107
8300,0.1,49,92
8300,0.1,50,86
8400,0.1,1,105
8400,0.1,2,94
8400,0.1,3,84
8400,0.1,4,83
8400,0.1,5,100
8400,0.1,6,120
8400,0.1,7,90
8400,0.1,8,111
8400,0.1,9,117
8400,0.1,10,98
8400,0.1,11,89
8400,0.1,12,93
8400,0.1,13,102
8400,0.1,14,88
8400,0.1,15,74
8400,0.1,16,115
8400,0.1,17,104
8400,0.1,18,103
8400,0.1,19,88
8400,0.1,20,98
8400,0.1,21,85
8400,0.1,22,103
8400,0.1,23,78
8400,0.1,24,83
8400,0.1,25,78
8400,0.1,26,105
8400,0.1,27,74
8400,0.1,28,77
8400,0.1,29,80
8400,0.1,30,141
8400,0.1,31,90
8400,0.1,32,94
8400,0.1,33,102
8400,0.1,34,84
8400,0.1,35,92
8400,0.1,36,100
8400,0.1,37,86
8400,0.1,38,101
8400,0.1,39,126
8400,0.1,40,113
8400,0.1,41,91
8400,0.1,42,81
8400,0.1,43,109
8400,0.1,44,74
8400,0.1,45,90
8400,0.1,46,85
8400,0.1,47,94
8400,0.1,48,92
8400,0.1,49,97
8400,0.1,50,87
8500,0.1,1,85
8500,0.1,2,78
8500,0.1,3,111
8500,0.1,4,109
8500,0.1,5,110
8500,0.1,6,96
8500,0.1,7,96
8500,0.1,8,96
8500,0.1,9,93
8500,0.1,10,87
8500,0.1,11,84
8500,0.1,12,81
8500,0.1,13,86
8500,0.1,14,80
8500,0.1,15,98
8500,0.1,16,86
8500,0.1,17,98
8500,0.1,18,79
8500,0.1,19,78
8500,0.1,20,83
8500,0.1,21,89
8500,0.1,22,86
8500,0.1,23,103
8500,0.1,24,103
8500,0.1,25,101
8500,0.1,26,99
8500,0.1,27,89
8500,0.1,28,93
8500,0.1,29,79
8500,0.1,30,105
8500,0.1,31,90
8500,0.1,32,76
8500,0.1,33,74
8500,0.1,34,87
8500,0.1,35,87
8500,0.1,36,93
8500,0.1,37,74
8500,0.1,38,85
8500,0.1,39,93
8500,0.1,40,87
8500,0.1,41,101
8500,0.1,42,94
8500,0.1,43,87
8500,0.1,44,78
8500,0.1,45,97
8500,0.1,46,88
8500,0.1,47,85
8500,0.1,48,92
8500,0.1,49,76
8500,0.1,50,84
8600,0.1,1,90
8600,0.1,2,111
8600,0.1,3,84
8600,0.1,4,114
8600,0.1,5,82
8600,0.1,6,96
8600,0.1,7,81
8600,0.1,8,87
8600,0.1,9,83
8600,0.1,10,90
8600,0.1,11,89
8600,0.1,12,81
8600,0.1,13,75
8600,0.1,14,85
8600,0.1,15,87
8600,0.1,16,74
8600,0.1,17,75
8600,0.1,18,108
8600,0.1,19,91
8600,0.1,20,83
8600,0.1,21,90
8600,0.1,22,102
8600,0.1,23,121
8600,0.1,24,82
8600,0.1,25,109
8600,0.1,26,86
8600,0.1,27,87
8600,0.1,28,102
8600,0.1,29,83
8600,0.1,30,88
8600,0.1,31,96
8600,0.1,32,94
8600,0.1,33,80
8600,0.1,34,94
8600,0.1,35,94
8600,0.1,36,77
8600,0.1,37,83
8600,0.1,38,111
8600,0.1,39,82
8600,0.1,40,74
8600,0.1,41,76
8600,0.1,42,110
8600,0.1,43,77
8600,0.1,44,94
8600,0.1,45,119
8600,0.1,46,104
8600,0.1,47,84
8600,0.1,48,85
8600,0.1,49,108
8600,0.1,50,83
8700,0.1,1,94
8700,0.1,2,85
8700,0.1,3,95
8700,0.1,4,115
8700,0.1,5,87
8700,0.1,6,88
8700,0.1,7,81
8700,0.1,8,78
8700,0.1,9,99
8700,0.1,10,93
8700,0.1,11,80
8700,0.1,12,98
8700,0.1,13,96
8700,0.1,14,82
8700,0.1,15,88
8700,0.1,16,102
8700,0.1,17,92
8700,0.1,18,94
8700,0.1,19,102
8700,0.1,20,112
8700,0.1,21,108
8700,0.1,22,112
8700,0.1,23,90
8700,0.1,24,103
8700,0.1,25,99
8700,0.1,26,94
8700,0.1,27,92
8700,0.1,28,91
8700,0.1,29,108
8700,0.1,30,118
8700,0.1,31,82
8700,0.1,32,91
8700,0.1,33,80
8700,0.1,34,111
8700,0.1,35,104
8700,0.1,36,99
8700,0.1,37,101
8700,0.1,38,81
8700,0.1,39,95
8700,0.1,40,76
8700,0.1,41,84
8700,0.1,42,97
8700,0.1,43,85
8700,0.1,44,101
8700,0.1,45,102
8700,0.1,46,89
8700,0.1,47,85
8700,0.1,48,102
8700,0.1,49,94
8700,0.1,50,96
8800,0.1,1,115
8800,0.1,2,76
8800,0.1,3,84
8800,0.1,4,87
8800,0.1,5,109
8800,0.1,6,101
8800,0.1,7,80
8800,0.1,8,93
8800,0.1,9,106
8800,0.1,10,129
8800,0.1,11,80
8800,0.1,12,87
8800,0.1,13,70
8800,0.1,14,83
8800,0.1,15,89
8800,0.1,16,91
8800,0.1,17,73
8800,0.1,18,83
8800,0.1,19,91
8800,0.1,20,76
8800,0.1,21,93
8800,0.1,22,85
8800,0.1,23,110
8800,0.1,24,88
8800,0.1,25,110
8800,0.1,26,82
8800,0.1,27,104
8800,0.1,28,89
8800,0.1,29,100
8800,0.1,30,77
8800,0.1,31,82
8800,0.1,32,97
8800,0.1,33,113
8800,0.1,34,94
8800,0.1,35,87
8800,0.1,36,86
8800,0.1,37,84
8800,0.1,38,123
8800,0.1,39,84
8800,0.1,40,110
8800,0.1,41,100
8800,0.1,42,74
8800,0.1,43,88
8800,0.1,44,114
8800,0.1,45,100
8800,0.1,46,95
8800,0.1,47,107
8800,0.1,48,93
8800,0.1,49,109
8800,0.1,50,101
8900,0.1,1,86
8900,0.1,2,108
8900,0.1,3,86
8900,0.1,4,83
8900,0.1,5,119
8900,0.1,6,93
8900,0.1,7,91
8900,0.1,8,112
8900,0.1,9,82
8900,0.1,10,78
8900,0.1,11,97
8900,0.1,12,86
8900,0.1,13,73
8900,0.1,14,88
8900,0.1,15,79
8900,0.1,16,87
8900,0.1,17,77
8900,0.1,18,100
8900,0.1,19,82
8900,0.1,20,82
8900,0.1,21,86
8900,0.1,22,76
8900,0.1,23,101
8900,0.1,24,90
8900,0.1,25,87
8900,0.1,26,82
8900,0.1,27,105
8900,0.1,28,87
8900,0.1,29,100
8900,0.1,30,93
8900,0.1,31,82
8900,0.1,32,90
8900,0.1,33,110
8900,0.1,34,88
8900,0.1,35,104
8900,0.1,36,85
8900,0.1,37,87
8900,0.1,38,95
8900,0.1,39,122
8900,0.1,40,92
8900,0.1,41,77
8900,0.1,42,109
8900,0.1,43,105
8900,0.1,44,109
8900,0.1,45,82
8900,0.1,46,104
8900,0.1,47,96
8900,0.1,48,87
8900,0.1,49,88
8900,0.1,50,98
9000,0.1,1,91
9000,0.1,2,91
9000,0.1,3,87
9000,0.1,4,102
9000,0.1,5,89
9000,0.1,6,101
9000,0.1,7,92
9000,0.1,8,91
9000,0.1,9,76
9000,0.1,10,86
9000,0.1,11,91
9000,0.1,12,83
9000,0.1,13,107
9000,0.1,14,89
9000,0.1,15,80
9000,0.1,16,86
9000,0.1,17,82
9000,0.1,18,85
9000,0.1,19,98
9000,0.1,20,91
9000,0.1,21,93
9000,0.1,22,82
9000,0.1,23,89
9000,0.1,24,89
9000,0.1,25,82
9000,0.1,26,105
9000,0.1,27,86
9000,0.1,28,86
9000,0.1,29,124
9000,0.1,30,100
9000,0.1,31,108
9000,0.1,32,99
9000,0.1,33,88
9000,0.1,34,93
9000,0.1,35,92
9000,0.1,36,120
9000,0.1,37,113
9000,0.1,38,92
9000,0.1,39,98
9000,0.1,40,111
9000,0.1,41,94
9000,0.1,42,115
9000,0.1,43,122
9000,0.1,44,90
9000,0.1,45,82
9000,0.1,46,94
9000,0.1,47,86
9000,0.1,48,85
9000,0.1,49,86
9000,0.1,50,80
9100,0.1,1,88
9100,0.1,2,106
9100,0.1,3,86
9100,0.1,4,79
9100,0.1,5,85
9100,0.1,6,93
9100,0.1,7,92
9100,0.1,8,82
9100,0.1,9,112
9100,0.1,10,95
9100,0.1,11,94
9100,0.1,12,103
9100,0.1,13,105
9100,0.1,14,95
9100,0.1,15,77
9100,0.1,16,112
9100,0.1,17,98
9100,0.1,18,85
9100,0.1,19,87
9100,0.1,20,81
9100,0.1,21,104
9100,0.1,22,98
9100,0.1,23,93
9100,0.1,24,90
9100,0.1,25,99
9100,0.1,26,99
9100,0.1,27,89
9100,0.1,28,80
9100,0.1,29,79
9100,0.1,30,83
9100,0.1,31,86
9100,0.1,32,97
9100,0.1,33,77
9100,0.1,34,78
9100,0.1,35,94
9100,0.1,36,101
9100,0.1,37,96
9100,0.1,38,89
9100,0.1,39,97
9100,0.1,40,90
9100,0.1,41,84
9100,0.1,42,86
9100,0.1,43,100
9100,0.1,44,103
9100,0.1,45,81
9100,0.1,46,100
9100,0.1,47,84
9100,0.1,48,89
9100,0.1,49,75
9100,0.1,50,86
9200,0.1,1,81
9200,0.1,2,108
9200,0.1,3,119
9200,0.1,4,86
9200,0.1,5,126
9200,0.1,6,98
9200,0.1,7,86
9200,0.1,8,98
9200,0.1,9,103
9200,0.1,10,101
9200,0.1,11,90
9200,0.1,12,88
9200,0.1,13,125
9200,0.1,14,91
9200,0.1,15,82
9200,0.1,16,88
9200,0.1,17,98
9200,0.1,18,86
9200,0.1,19,84
9200,0.1,20,108
9200,0.1,21,94
9200,0.1,22,93
9200,0.1,23,79
9200,0.1,24,92
9200,0.1,25,74
9200,0.1,26,91
9200,0.1,27,74
9200,0.1,28,87
9200,0.1,29,94
9200,0.1,30,109
9200,0.1,31,106
9200,0.1,32,95
9200,0.1,33,100
9200,0.1,34,102
9200,0.1,35,90
9200,0.1,36,100
9200,0.1,37,85
9200,0.1,38,87
9200,0.1,39,84
9200,0.1,40,100
9200,0.1,41,82
9200,0.1,42,84
9200,0.1,43,86
9200,0.1,44,98
9200,0.1,45,98
9200,0.1,46,79
9200,0.1,47,83
9200,0.1,48,80
9200,0.1,49,94
9200,0.1,50,88
9300,0.1,1,100
9300,0.1,2,86
9300,0.1,3,90
9300,0.1,4,118
9300,0.1,5,118
9300,0.1,6,85
9300,0.1,7,80
9300,0.1,8,87
9300,0.1,9,91
9300,0.1,10,118
9300,0.1,11,82
9300,0.1,12,97
9300,0.1,13,91
9300,0.1,14,93
9300,0.1,15,93
9300,0.1,16,92
9300,0.1,17,88
9300,0.1,18,105
9300,0.1,19,80
9300,0.1,20,93
9300,0.1,21,82
9300,0.1,22,88
9300,0.1,23,91
9300,0.1,24,129
9300,0.1,25,97
9300,0.1,26,97
9300,0.1,27,86
9300,0.1,28,92
9300,0.1,29,99
9300,0.1,30,96
9300,0.1,31,89
9300,0.1,32,104
9300,0.1,33,104
9300,0.1,34,79
9300,0.1,35,98
9300,0.1,36,82
9300,0.1,37,82
9300,0.1,38,86
9300,0.1,39,90
9300,0.1,40,80
9300,0.1,41,93
9300,0.1,42,77
9300,0.1,43,112
9300,0.1,44,80
9300,0.1,45,115
9300,0.1,46,94
9300,0.1,47,94
9300,0.1,48,80
9300,0.1,49,117
9300,0.1,50,92
9400,0.1,1,85
9400,0.1,2,80
9400,0.1,3,97
9400,0.1,4,104
9400,0.1,5,87
9400,0.1,6,85
9400,0.1,7,88
9400,0.1,8,79
9400,0.1,9,78
9400,0.1,10,152
9400,0.1,11,86
9400,0.1,12,99
9400,0.1,13,78
9400,0.1,14,93
9400,0.1,15,82
9400,0.1,16,81
9400,0.1,17,91
9400,0.1,18,100
9400,0.1,19,81
9400,0.1,20,98
9400,0.1,21,124
9400,0.1,22,77
9400,0.1,23,94
9400,0.1,24,104
9400,0.1,25,130
9400,0.1,26,81
9400,0.1,27,95
9400,0.1,28,120
9400,0.1,29,72
9400,0.1,30,84
9400,0.1,31,91
9400,0.1,32,94
9400,0.1,33,80
9400,0.1,34,81
9400,0.1,35,98
9400,0.1,36,95
9400,0.1,37,97
9400,0.1,38,95
9400,0.1,39,119
9400,0.1,40,89
9400,0.1,41,77
9400,0.1,42,115
9400,0.1,43,95
9400,0.1,44,101
9400,0.1,45,112
9400,0.1,46,86
9400,0.1,47,91
9400,0.1,48,99
9400,0.1,49,105
9400,0.1,50,90
9500,0.1,1,104
9500,0.1,2,94
9500,0.1,3,86
9500,0.1,4,119
9500,0.1,5,84
9500,0.1,6,94
9500,0.1,7,106
9500,0.1,8,90
9500,0.1,9,101
9500,0.1,10,88
9500,0.1,11,93
9500,0.1,12,87
9500,0.1,13,91
9500,0.1,14,98
9500,0.1,15,89
9500,0.1,16,99
9500,0.1,17,96
9500,0.1,18,96
9500,0.1,19,106
9500,0.1,20,79
9500,0.1,21,79
9500,0.1,22,80
9500,0.1,23,80
9500,0.1,24,90
9500,0.1,25,95
9500,0.1,26,85
9500,0.1,27,92
9500,0.1,28,88
9500,0.1,29,106
9500,0.1,30,106
9500,0.1,31,92
9500,0.1,32,90
9500,0.1,33,101
9500,0.1,34,135
9500,0.1,35,81
9500,0.1,36,99
9500,0.1,37,76
9500,0.1,38,84
9500,0.1,39,84
9500,0.1,40,91
9500,0.1,41,101
9500,0.1,42,77
9500,0.1,43,82
9500,0.1,44,90
9500,0.1,45,95
9500,0.1,46,97
9500,0.1,47,117
9500,0.1,48,76
9500,0.1,49,76
9500,0.1,50,104
9600,0.1,1,80
9600,0.1,2,89
9600,0.1,3,132
9600,0.1,4,98
9600,0.1,5,89
9600,0.1,6,103
9600,0.1,7,86
9600,0.1,8,88
9600,0.1,9,105
9600,0.1,10,80
9600,0.1,11,82
9600,0.1,12,97
9600,0.1,13,96
9600,0.1,14,85
9600,0.1,15,102
9600,0.1,16,72
9600,0.1,17,97
9600,0.1,18,83
9600,0.1,19,89
9600,0.1,20,99
9600,0.1,21,87
9600,0.1,22,81
9600,0.1,23,100
9600,0.1,24,95
9600,0.1,25,78
9600,0.1,26,89
9600,0.1,27,93
9600,0.1,28,140
9600,0.1,29,82
9600,0.1,30,102
9600,0.1,31,80
9600,0.1,32,89
9600,0.1,33,76
9600,0.1,34,91
9600,0.1,35,116
9600,0.1,36,105
9600,0.1,37,79
9600,0.1,38,91
9600,0.1,39,96
9600,0.1,40,94
9600,0.1,41,107
9600,0.1,42,91
9600,0.1,43,127
9600,0.1,44,92
9600,0.1,45,93
9600,0.1,46,80
9600,0.1,47,97
9600,0.1,48,80
9600,0.1,49,112
9600,0.1,50,114
9700,0.1,1,82
9700,0.1,2,97
9700,0.1,3,108
9700,0.1,4,86
9700,0.1,5,78
9700,0.1,6,83
9700,0.1,7,92
9700,0.1,8,100
9700,0.1,9,85
9700,0.1,10,87
9700,0.1,11,83
9700,0.1,12,96
9700,0.1,13,104
9700,0.1,14,94
9700,0.1,15,100
9700,0.1,16,116
9700,0.1,17,103
9700,0.1,18,83
9700,0.1,19,124
9700,0.1,20,85
9700,0.1,21,87
9700,0.1,22,119
9700,0.1,23,115
9700,0.1,24,97
9700,0.1,25,70
9700,0.1,26,91
9700,0.1,27,102
9700,0.1,28,89
9700,0.1,29,99
9700,0.1,30,82
9700,0.1,31,94
9700,0.1,32,93
9700,0.1,33,98
9700,0.1,34,106
9700,0.1,35,75
9700,0.1,36,105
9700,0.1,37,81
9700,0.1,38,80
9700,0.1,39,98
9700,0.1,40,96
9700,0.1,41,86
9700,0.1,42,86
9700,0.1,43,110
9700,0.1,44,105
9700,0.1,45,80
9700,0.1,46,79
9700,0.1,47,121
9700,0.1,48,95
9700,0.1,49,74
9700,0.1,50,87
9800,0.1,1,90
9800,0.1,2,113
9800,0.1,3,93
9800,0.1,4,102
9800,0.1,5,85
9800,0.1,6,83
9800,0.1,7,92
9800,0.1,8,108
9800,0.1,9,100
9800,0.1,10,91
9800,0.1,11,91
9800,0.1,12,84
9800,0.1,13,109
9800,0.1,14,119
9800,0.1,15,87
9800,0.1,16,94
9800,0.1,17,86
9800,0.1,18,101
9800,0.1,19,92
9800,0.1,20,72
9800,0.1,21,75
9800,0.1,22,111
9800,0.1,23,80
9800,0.1,24,80
9800,0.1,25,88
9800,0.1,26,107
9800,0.1,27,92
9800,0.1,28,93
9800,0.1,29,78
9800,0.1,30,74
9800,0.1,31,79
9800,0.1,32,91
9800,0.1,33,80
9800,0.1,34,81
9800,0.1,35,84
9800,0.1,36,84
9800,0.1,37,123
9800,0.1,38,91
9800,0.1,39,95
9800,0.1,40,82
9800,0.1,41,94
9800,0.1,42,97
9800,0.1,43,84
9800,0.1,44,101
9800,0.1,45,97
9800,0.1,46,96
9800,0.1,47,104
9800,0.1,48,99
9800,0.1,49,77
9800,0.1,50,85
9900,0.1,1,82
9900,0.1,2,79
9900,0.1,3,85
9900,0.1,4,81
9900,0.1,5,133
9900,0.1,6,92
9900,0.1,7,105
9900,0.1,8,104
9900,0.1,9,83
9900,0.1,10,97
9900,0.1,11,90
9900,0.1,12,92
9900,0.1,13,87
9900,0.1,14,84
9900,0.1,15,85
9900,0.1,16,76
9900,0.1,17,80
9900,0.1,18,77
9900,0.1,19,88
9900,0.1,20,70
9900,0.1,21,77
9900,0.1,22,92
9900,0.1,23,95
9900,0.1,24,91
9900,0.1,25,97
9900,0.1,26,106
9900,0.1,27,114
9900,0.1,28,92
9900,0.1,29,95
9900,0.1,30,91
9900,0.1,31,84
9900,0.1,32,80
9900,0.1,33,85
9900,0.1,34,111
9900,0.1,35,84
9900,0.1,36,83
9900,0.1,37,114
9900,0.1,38,83
9900,0.1,39,75
9900,0.1,40,108
9900,0.1,41,93
9900,0.1,42,114
9900,0.1,43,88
9900,0.1,44,109
9900,0.1,45,122
9900,0.1,46,86
9900,0.1,47,103
9900,0.1,48,87
9900,0.1,49,100
9900,0.1,50,84
10000,0.1,1,85
10000,0.1,2,86
10000,0.1,3,98
10000,0.1,4,114
10000,0.1,5,80
10000,0.1,6,79
10000,0.1,7,96
10000,0.1,8,81
10000,0.1,9,98
10000,0.1,10,92
10000,0.1,11,104
10000,0.1,12,104
10000,0.1,13,83
10000,0.1,14,79
10000,0.1,15,87
10000,0.1,16,79
10000,0.1,17,81
10000,0.1,18,97
10000,0.1,19,93
10000,0.1,20,82
10000,0.1,21,84
10000,0.1,22,91
10000,0.1,23,101
10000,0.1,24,101
10000,0.1,25,88
10000,0.1,26,79
10000,0.1,27,96
10000,0.1,28,88
10000,0.1,29,86
10000,0.1,30,95
10000,0.1,31,91
10000,0.1,32,109
10000,0.1,33,92
10000,0.1,34,93
10000,0.1,35,117
10000,0.1,36,109
10000,0.1,37,88
10000,0.1,38,73
10000,0.1,39,80
10000,0.1,40,100
10000,0.1,41,93
10000,0.1,42,81
10000,0.1,43,97
10000,0.1,44,99
10000,0.1,45,102
10000,0.1,46,102
10000,0.1,47,108
10000,0.1,48,95
10000,0.1,49,103
10000,0.1,50,78
10100,0.1,1,86
10100,0.1,2,94
10100,0.1,3,94
10100,0.1,4,102
10100,0.1,5,77
10100,0.1,6,80
10100,0.1,7,82
10100,0.1,8,98
10100,0.1,9,94
10100,0.1,10,83
10100,0.1,11,109
10100,0.1,12,79
10100,0.1,13,104
10100,0.1,14,86
10100,0.1,15,89
10100,0.1,16,84
10100,0.1,17,86
10100,0.1,18,87
10100,0.1,19,121
10100,0.1,20,95
10100,0.1,21,102
10100,0.1,22,96
10100,0.1,23,85
10100,0.1,24,84
10100,0.1,25,135
10100,0.1,26,86
10100,0.1,27,80
10100,0.1,28,80
10100,0.1,29,88
10100,0.1,30,81
10100,0.1,31,78
10100,0.1,32,86
10100,0.1,33,85
10100,0.1,34,141
10100,0.1,35,90
10100,0.1,36,94
10100,0.1,37,81
10100,0.1,38,78
10100,0.1,39,96
10100,0.1,40,101
10100,0.1,41,91
10100,0.1,42,91
10100,0.1,43,109
10100,0.1,44,76
10100,0.1,45,94
10100,0.1,46,97
10100,0.1,47,92
10100,0.1,48,96
10100,0.1,49,83
10100,0.1,50,100
10200,0.1,1,86
10200,0.1,2,81
10200,0.1,3,92
10200,0.1,4,103
10200,0.1,5,84
10200,0.1,6,79
10200,0.1,7,114
10200,0.1,8,113
10200,0.1,9,84
10200,0.1,10,91
10200,0.1,11,88
10200,0.1,12,82
10200,0.1,13,88
10200,0.1,14,91
10200,0.1,15,82
10200,0.1,16,95
10200,0.1,17,116
10200,0.1,18,86
10200,0.1,19,90
10200,0.1,20,89
10200,0.1,21,90
10200,0.1,22,96
10200,0.1,23,117
10200,0.1,24,103
10200,0.1,25,97
10200,0.1,26,138
10200,0.1,27,105
10200,0.1,28,122
10200,0.1,29,89
10200,0.1,30,99
10200,0.1,31,120
10200,0.1,32,74
10200,0.1,33,83
10200,0.1,34,96
10200,0.1,35,89
10200,0.1,36,99
10200,0.1,37,94
10200,0.1,38,85
10200,0.1,39,108
10200,0.1,40,89
10200,0.1,41,89
10200,0.1,42,91
10200,0.1,43,98
10200,0.1,44,102
10200,0.1,45,80
10200,0.1,46,90
10200,0.1,47,87
10200,0.1,48,94
10200,0.1,49,82
10200,0.1,50,97
10300,0.1,1,103
10300,0.1,2,87
10300,0.1,3,96
10300,0.1,4,99
10300,0.1,5,87
10300,0.1,6,81
10300,0.1,7,92
10300,0.1,8,93
10300,0.1,9,96
10300,0.1,10,89
10300,0.1,11,92
10300,0.1,12,104
10300,0.1,13,98
10300,0.1,14,108
10300,0.1,15,88
10300,0.1,16,90
10300,0.1,17,90
10300,0.1,18,86
10300,0.1,19,93
10300,0.1,20,88
10300,0.1,21,78
10300,0.1,22,78
10300,0.1,23,86
10300,0.1,24,100
10300,0.1,25,81
10300,0.1,26,84
10300,0.1,27,86
10300,0.1,28,83
10300,0.1,29,90
10300,0.1,30,112
10300,0.1,31,83
10300,0.1,32,90
10300,0.1,33,98
10300,0.1,34,102
10300,0.1,35,90
10300,0.1,36,107
10300,0.1,37,95
10300,0.1,38,114
10300,0.1,39,102
10300,0.1,40,98
10300,0.1,41,88
10300,0.1,42,86
10300,0.1,43,91
10300,0.1,44,88
10300,0.1,45,89
10300,0.1,46,81
10300,0.1,47,81
10300,0.1,48,123
10300,0.1,49,86
10300,0.1,50,78
10400,0.1,1,73
10400,0.1,2,105
10400,0.1,3,89
10400,0.1,4,82
10400,0.1,5,89
10400,0.1,6,84
10400,0.1,7,89
10400,0.1,8,98
10400,0.1,9,106
10400,0.1,10,89
10400,0.1,11,94
10400,0.1,12,91
10400,0.1,13,83
10400,0.1,14,81
10400,0.1,15,104
10400,0.1,16,95
10400,0.1,17,94
10400,0.1,18,96
10400,0.1,19,85
10400,0.1,20,95
10400,0.1,21,81
10400,0.1,22,91
10400,0.1,23,96
10400,0.1,24,98
10400,0.1,25,88
10400,0.1,26,78
10400,0.1,27,88
10400,0.1,28,88
10400,0.1,29,80
10400,0.1,30,113
10400,0.1,31,100
10400,0.1,32,97
10400,0.1,33,85
10400,0.1,34,104
10400,0.1,35,105
10400,0.1,36,91
10400,0.1,37,104
10400,0.1,38,91
10400,0.1,39,87
10400,0.1,40,100
10400,0.1,41,84
10400,0.1,42,122
10400,0.1,43,115
10400,0.1,44,105
10400,0.1,45,86
10400,0.1,46,88
10400,0.1,47,85
10400,0.1,48,97
10400,0.1,49,118
10400,0.1,50,91
10500,0.1,1,91
10500,0.1,2,109
10500,0.1,3,93
10500,0.1,4,81
10500,0.1,5,78
10500,0.1,6,105
10500,0.1,7,90
10500,0.1,8,89
10500,0.1,9,91
10500,0.1,10,83
10500,0.1,11,93
10500,0.1,12,92
10500,0.1,13,82
10500,0.1,14,85
10500,0.1,15,97
10500,0.1,16,88
10500,0.1,17,97
10500,0.1,18,103
10500,0.1,19,106
10500,0.1,20,96
10500,0.1,21,86
10500,0.1,22,84
10500,0.1,23,88
10500,0.1,24,99
10500,0.1,25,91
10500,0.1,26,83
10500,0.1,27,97
10500,0.1,28,85
10500,0.1,29,103
10500,0.1,30,89
10500,0.1,31,102
10500,0.1,32,100
10500,0.1,33,126
10500,0.1,34,82
10500,0.1,35,100
10500,0.1,36,98
10500,0.1,37,107
10500,0.1,38,92
10500,0.1,39,108
10500,0.1,40,89
10500,0.1,41,103
10500,0.1,42,79
10500,0.1,43,88
10500,0.1,44,66
10500,0.1,45,78
10500,0.1,46,82
10500,0.1,47,109
10500,0.1,48,106
10500,0.1,49,89
10500,0.1,50,82
10600,0.1,1,76
10600,0.1,2,83
10600,0.1,3,80
10600,0.1,4,88
10600,0.1,5,112
10600,0.1,6,107
10600,0.1,7,103
10600,0.1,8,85
10600,0.1,9,96
10600,0.1,10,92
10600,0.1,11,124
10600,0.1,12,75
10600,0.1,13,80
10600,0.1,14,88
10600,0.1,15,83
10600,0.1,16,102
10600,0.1,17,106
10600,0.1,18,100
10600,0.1,19,87
10600,0.1,20,90
10600,0.1,21,85
10600,0.1,22,88
10600,0.1,23,109
10600,0.1,24,87
10600,0.1,25,103
10600,0.1,26,92
10600,0.1,27,87
10600,0.1,28,104
10600,0.1,29,98
10600,0.1,30,105
10600,0.1,31,89
10600,0.1,32,97
10600,0.1,33,93
10600,0.1,34,101
10600,0.1,35,97
10600,0.1,36,86
10600,0.1,37,108
10600,0.1,38,87
10600,0.1,39,97
10600,0.1,40,77
10600,0.1,41,96
10600,0.1,42,91
10600,0.1,43,91
10600,0.1,44,90
10600,0.1,45,84
10600,0.1,46,100
10600,0.1,47,85
10600,0.1,48,103
10600,0.1,49,94
10600,0.1,50,88
10700,0.1,1,94
10700,0.1,2,88
10700,0.1,3,86
10700,0.1,4,103
10700,0.1,5,82
10700,0.1,6,79
10700,0.1,7,82
10700,0.1,8,97
10700,0.1,9,80
10700,0.1,10,86
10700,0.1,11,92
10700,0.1,12,96
10700,0.1,13,85
10700,0.1,14,78
10700,0.1,15,99
10700,0.1,16,110
10700,0.1,17,92
10700,0.1,18,114
10700,0.1,19,86
10700,0.1,20,120
10700,0.1,21,94
10700,0.1,22,90
10700,0.1,23,104
10700,0.1,24,101
10700,0.1,25,81
10700,0.1,26,93
10700,0.1,27,112
10700,0.1,28,91
10700,0.1,29,109
10700,0.1,30,111
10700,0.1,31,114
10700,0.1,32,104
10700,0.1,33,90
10700,0.1,34,101
10700,0.1,35,93
10700,0.1,36,101
10700,0.1,37,89
10700,0.1,38,79
10700,0.1,39,86
10700,0.1,40,88
10700,0.1,41,117
10700,0.1,42,91
10700,0.1,43,80
10700,0.1,44,119
10700,0.1,45,89
10700,0.1,46,98
10700,0.1,47,94
10700,0.1,48,113
10700,0.1,49,81
10700,0.1,50,87
10800,0.1,1,97
10800,0.1,2,116
10800,0.1,3,99
10800,0.1,4,89
10800,0.1,5,93
10800,0.1,6,111
10800,0.1,7,82
10800,0.1,8,131
10800,0.1,9,131
10800,0.1,10,103
10800,0.1,11,86
10800,0.1,12,81
10800,0.1,13,94
10800,0.1,14,80
10800,0.1,15,96
10800,0.1,16,103
10800,0.1,17,85
10800,0.1,18,113
10800,0.1,19,105
10800,0.1,20,95
10800,0.1,21,108
10800,0.1,22,104
10800,0.1,23,91
10800,0.1,24,103
10800,0.1,25,100
10800,0.1,26,86
10800,0.1,27,88
10800,0.1,28,77
10800,0.1,29,139
10800,0.1,30,91
10800,0.1,31,99
10800,0.1,32,105
10800,0.1,33,124
10800,0.1,34,99
10800,0.1,35,82
10800,0.1,36,74
10800,0.1,37,85
10800,0.1,38,79
10800,0.1,39,84
10800,0.1,40,94
10800,0.1,41,86
10800,0.1,42,80
10800,0.1,43,90
10800,0.1,44,85
10800,0.1,45,84
10800,0.1,46,119
10800,0.1,47,90
10800,0.1,48,80
10800,0.1,49,107
10800,0.1,50,77
10900,0.1,1,85
10900,0.1,2,83
10900,0.1,3,88
10900,0.1,4,74
10900,0.1,5,76
10900,0.1,6,83
10900,0.1,7,75
10900,0.1,8,99
10900,0.1,9,112
10900,0.1,10,98
10900,0.1,11,97
